YearStart,YearEnd,LocationAbbr,State,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Sex,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2023,2023,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,58.1,58.1,,,56.3,59.9,5132,,,,Female,,,"(39.766910452000445, -86.14996019399968)",PA,PA1,Q043,VALUE,18,Sex,Female,SEX,FEMALE
2023,2023,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,40.5,40.5,,,38.7,42.2,5133,,,,Female,,,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,VALUE,18,Sex,Female,SEX,FEMALE
2023,2023,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,40,40,,,38.2,41.8,4843,,,,Female,,,"(39.766910452000445, -86.14996019399968)",PA,PA1,Q045,VALUE,18,Sex,Female,SEX,FEMALE
2023,2023,IN,Indiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.2,35.2,,,33.5,36.9,4674,,,,Male,,,"(39.766910452000445, -86.14996019399968)",OWS,OWS1,Q036,VALUE,18,Sex,Male,SEX,MALE
2023,2023,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,65.9,65.9,,,64.1,67.6,4436,,,,Male,,,"(39.766910452000445, -86.14996019399968)",PA,PA1,Q043,VALUE,18,Sex,Male,SEX,MALE
2023,2023,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,20.6,20.6,,,19.2,22,5054,,,,Male,,,"(39.766910452000445, -86.14996019399968)",PA,PA1,Q047,VALUE,18,Sex,Male,SEX,MALE
2023,2023,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,28.1,28.1,,,26.7,29.7,5901,,,,Female,,,"(39.766910452000445, -86.14996019399968)",PA,PA1,Q047,VALUE,18,Sex,Female,SEX,FEMALE
2023,2023,IN,Indiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,49.5,49.5,,,47.6,51.4,4213,,,,Male,,,"(39.766910452000445, -86.14996019399968)",PA,PA1,Q045,VALUE,18,Sex,Male,SEX,MALE
2023,2023,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,36.9,36.9,,,34.9,39,4130,,,,Female,,,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q045,VALUE,20,Sex,Female,SEX,FEMALE
2023,2023,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26.8,26.8,,,25.1,28.6,5113,,,,Female,,,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q047,VALUE,20,Sex,Female,SEX,FEMALE
2023,2023,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,37.5,37.5,,,35.7,39.3,4535,,,,Male,,,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q037,VALUE,20,Sex,Male,SEX,MALE
2023,2023,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,55.8,55.8,,,53.7,57.9,4400,,,,Female,,,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q043,VALUE,20,Sex,Female,SEX,FEMALE
2023,2023,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.8,22.8,,,21.2,24.5,4749,,,,Male,,,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q047,VALUE,20,Sex,Male,SEX,MALE
2023,2023,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.7,35.7,,,33.9,37.6,4535,,,,Male,,,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,VALUE,20,Sex,Male,SEX,MALE
2023,2023,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,35,35,,,33.1,36.9,4960,,,,Female,,,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q046,VALUE,20,Sex,Female,SEX,FEMALE
2023,2023,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,29.1,29.1,,,27.2,30.9,4550,,,,Female,,,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q037,VALUE,20,Sex,Female,SEX,FEMALE
2023,2023,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,42.5,42.5,,,40.5,44.5,3842,,,,Male,,,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q045,VALUE,20,Sex,Male,SEX,MALE
2023,2023,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,61.3,61.3,,,59.3,63.3,4116,,,,Male,,,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q043,VALUE,20,Sex,Male,SEX,MALE
2023,2023,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,29.7,29.7,,,27.8,31.5,4029,,,,Male,,,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q044,VALUE,20,Sex,Male,SEX,MALE
2023,2023,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,42,42,,,40.1,43.9,4642,,,,Male,,,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q046,VALUE,20,Sex,Male,SEX,MALE
2023,2023,KS,Kansas,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,23.9,23.9,,,22.1,25.7,4272,,,,Female,,,"(38.34774030000045, -98.20078122699965)",PA,PA1,Q044,VALUE,20,Sex,Female,SEX,FEMALE
2023,2023,KS,Kansas,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,36.2,36.2,,,34.2,38.1,4550,,,,Female,,,"(38.34774030000045, -98.20078122699965)",OWS,OWS1,Q036,VALUE,20,Sex,Female,SEX,FEMALE
2023,2023,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.5,36.5,,,34.2,39,2791,,,,Female,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q046,VALUE,22,Sex,Female,SEX,FEMALE
2023,2023,LA,Louisiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,36.2,36.2,,,33.7,38.8,2364,,,,Male,,,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q037,VALUE,22,Sex,Male,SEX,MALE
2023,2023,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,58.6,58.6,,,55.8,61.4,2146,,,,Male,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q043,VALUE,22,Sex,Male,SEX,MALE
2023,2023,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,45.5,45.5,,,42.9,48.2,2447,,,,Male,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q046,VALUE,22,Sex,Male,SEX,MALE
2023,2023,LA,Louisiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,41.9,41.9,,,39.4,44.4,2548,,,,Female,,,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,VALUE,22,Sex,Female,SEX,FEMALE
2023,2023,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,44.1,44.1,,,41.3,47,2030,,,,Male,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q045,VALUE,22,Sex,Male,SEX,MALE
2023,2023,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,24.2,24.2,,,22,26.5,2410,,,,Female,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q044,VALUE,22,Sex,Female,SEX,FEMALE
2023,2023,LA,Louisiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,37.9,37.9,,,35.3,40.5,2364,,,,Male,,,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,VALUE,22,Sex,Male,SEX,MALE
2023,2023,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,29.9,29.9,,,27.4,32.6,2093,,,,Male,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q044,VALUE,22,Sex,Male,SEX,MALE
2023,2023,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,33.6,33.6,,,31.4,35.9,2865,,,,Female,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q047,VALUE,22,Sex,Female,SEX,FEMALE
2023,2023,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,36,36,,,33.5,38.5,2323,,,,Female,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q045,VALUE,22,Sex,Female,SEX,FEMALE
2023,2023,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,26.3,26.3,,,24.1,28.7,2511,,,,Male,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q047,VALUE,22,Sex,Male,SEX,MALE
2023,2023,LA,Louisiana,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,50.8,50.8,,,48.2,53.4,2472,,,,Female,,,"(31.31266064400046, -92.44568007099969)",PA,PA1,Q043,VALUE,22,Sex,Female,SEX,FEMALE
2023,2023,LA,Louisiana,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.2,28.2,,,26,30.5,2548,,,,Female,,,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q037,VALUE,22,Sex,Female,SEX,FEMALE
2023,2023,MA,Massachusetts,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,41.7,41.7,,,39.3,44.1,3826,,,,Female,,,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q045,VALUE,25,Sex,Female,SEX,FEMALE
2023,2023,MA,Massachusetts,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,65.1,65.1,,,62.8,67.3,4002,,,,Male,,,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q043,VALUE,25,Sex,Male,SEX,MALE
2023,2023,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,41.9,41.9,,,39.7,44.1,4300,,,,Male,,,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q037,VALUE,25,Sex,Male,SEX,MALE
2023,2023,MA,Massachusetts,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,48.2,48.2,,,45.8,50.5,3735,,,,Male,,,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q045,VALUE,25,Sex,Male,SEX,MALE
2023,2023,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,29.2,29.2,,,27.2,31.2,4226,,,,Male,,,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q036,VALUE,34,Sex,Male,SEX,MALE
2023,2023,MA,Massachusetts,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,29.8,29.8,,,27.8,32,4021,,,,Female,,,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q044,VALUE,25,Sex,Female,SEX,FEMALE
2023,2023,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27,27,,,25.1,29,4300,,,,Male,,,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,VALUE,25,Sex,Male,SEX,MALE
2023,2023,MA,Massachusetts,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.8,19.8,,,18.1,21.7,4646,,,,Male,,,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q047,VALUE,25,Sex,Male,SEX,MALE
2023,2023,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,28.6,28.6,,,26.6,30.7,4136,,,,Female,,,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q037,VALUE,25,Sex,Female,SEX,FEMALE
2023,2023,MA,Massachusetts,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,62,62,,,59.7,64.3,4152,,,,Female,,,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q043,VALUE,25,Sex,Female,SEX,FEMALE
2023,2023,MA,Massachusetts,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,23.9,23.9,,,22,25.9,4856,,,,Female,,,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q047,VALUE,25,Sex,Female,SEX,FEMALE
2023,2023,MA,Massachusetts,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,27.8,27.8,,,25.8,29.8,4136,,,,Female,,,"(42.27687047000046, -72.08269067499964)",OWS,OWS1,Q036,VALUE,25,Sex,Female,SEX,FEMALE
2023,2023,NJ,New Jersey,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.7,30.7,,,28.7,32.8,4070,,,,Female,,,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q037,VALUE,34,Sex,Female,SEX,FEMALE
2023,2023,MA,Massachusetts,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,43.3,43.3,,,41.1,45.5,4523,,,,Male,,,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q046,VALUE,25,Sex,Male,SEX,MALE
2023,2023,MA,Massachusetts,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,32.6,32.6,,,30.4,34.8,3904,,,,Male,,,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q044,VALUE,25,Sex,Male,SEX,MALE
2023,2023,MA,Massachusetts,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,39.5,39.5,,,37.4,41.6,4679,,,,Female,,,"(42.27687047000046, -72.08269067499964)",PA,PA1,Q046,VALUE,25,Sex,Female,SEX,FEMALE
2023,2023,MD,Maryland,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,62.9,62.9,,,60.9,64.8,6684,,,,Male,,,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q043,VALUE,24,Sex,Male,SEX,MALE
2023,2023,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,39.6,39.6,,,37.8,41.5,7166,,,,Male,,,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q037,VALUE,24,Sex,Male,SEX,MALE
2023,2023,MD,Maryland,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,56.9,56.9,,,55,58.8,8005,,,,Female,,,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q043,VALUE,24,Sex,Female,SEX,FEMALE
2023,2023,MD,Maryland,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,28.2,28.2,,,26.5,29.9,7796,,,,Female,,,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q044,VALUE,24,Sex,Female,SEX,FEMALE
2023,2023,MD,Maryland,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,43.5,43.5,,,41.5,45.6,6241,,,,Male,,,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q045,VALUE,24,Sex,Male,SEX,MALE
2023,2023,MD,Maryland,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.7,37.7,,,36.1,39.4,9195,,,,Female,,,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q046,VALUE,24,Sex,Female,SEX,FEMALE
2023,2023,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,35.2,35.2,,,33.5,37,8150,,,,Female,,,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q036,VALUE,24,Sex,Female,SEX,FEMALE
2023,2023,MD,Maryland,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,47.5,47.5,,,45.6,49.4,7551,,,,Male,,,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q046,VALUE,24,Sex,Male,SEX,MALE
2023,2023,MD,Maryland,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,25.8,25.8,,,24.3,27.3,9479,,,,Female,,,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q047,VALUE,24,Sex,Female,SEX,FEMALE
2023,2023,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,29.9,29.9,,,28.2,31.7,8150,,,,Female,,,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q037,VALUE,24,Sex,Female,SEX,FEMALE
2023,2023,MD,Maryland,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,33.6,33.6,,,31.7,35.6,6539,,,,Male,,,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q044,VALUE,24,Sex,Male,SEX,MALE
2023,2023,MD,Maryland,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,35,35,,,33.2,36.9,7442,,,,Female,,,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q045,VALUE,24,Sex,Female,SEX,FEMALE
2023,2023,MD,Maryland,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,19.3,19.3,,,17.9,20.8,7746,,,,Male,,,"(39.29058096400047, -76.60926011099963)",PA,PA1,Q047,VALUE,24,Sex,Male,SEX,MALE
2023,2023,MD,Maryland,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,32.8,32.8,,,31.1,34.7,7166,,,,Male,,,"(39.29058096400047, -76.60926011099963)",OWS,OWS1,Q036,VALUE,24,Sex,Male,SEX,MALE
2023,2023,ME,Maine,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,36.6,36.6,,,34.9,38.5,6408,,,,Female,,,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q046,VALUE,23,Sex,Female,SEX,FEMALE
2023,2023,ME,Maine,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,67.2,67.2,,,65.2,69.1,4906,,,,Male,,,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q043,VALUE,23,Sex,Male,SEX,MALE
2023,2023,ME,Maine,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,23.1,23.1,,,21.6,24.6,6691,,,,Female,,,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q047,VALUE,23,Sex,Female,SEX,FEMALE
2023,2023,ME,Maine,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,30.1,30.1,,,28.3,31.8,5997,,,,Female,,,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q037,VALUE,23,Sex,Female,SEX,FEMALE
2023,2023,ME,Maine,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 300 minutes a week of moderate-intensity aerobic physical activity or 150 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,48.3,48.3,,,46.2,50.3,5412,,,,Female,,,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q045,VALUE,23,Sex,Female,SEX,FEMALE
2023,2023,ME,Maine,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,29.7,29.7,,,27.9,31.6,5582,,,,Female,,,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q044,VALUE,23,Sex,Female,SEX,FEMALE
2023,2023,ME,Maine,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,33.5,33.5,,,31.7,35.4,5997,,,,Female,,,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,VALUE,23,Sex,Female,SEX,FEMALE
2023,2023,ME,Maine,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,,Value,40.4,40.4,,,38.5,42.3,5307,,,,Male,,,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q037,VALUE,23,Sex,Male,SEX,MALE
2023,2023,ME,Maine,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic physical activity and engage in muscle-strengthening activities on 2 or more days a week,,Value,32.3,32.3,,,30.4,34.3,4749,,,,Male,,,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q044,VALUE,23,Sex,Male,SEX,MALE
2023,2023,ME,Maine,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,,Value,22.1,22.1,,,20.6,23.8,5511,,,,Male,,,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q047,VALUE,23,Sex,Male,SEX,MALE
2023,2023,ME,Maine,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,41.4,41.4,,,39.4,43.3,5326,,,,Male,,,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q046,VALUE,23,Sex,Male,SEX,MALE
2023,2023,ME,Maine,BRFSS,Physical Activity,Physical Activity - Behavior,Percent of adults who achieve at least 150 minutes a week of moderate-intensity aerobic physical activity or 75 minutes a week of vigorous-intensity aerobic activity (or an equivalent combination),,Value,65.1,65.1,,,63.2,66.9,5813,,,,Female,,,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q043,VALUE,23,Sex,Female,SEX,FEMALE
2023,2023,ME,Maine,BRFSS,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,,Value,31.8,31.8,,,30,33.6,5307,,,,Male,,,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q036,VALUE,23,Sex,Male,SEX,MALE
